merchant_id,merchant_suburb,merchant_state,merchant_long_lat
7a696b6f-7586-4d4d-a2c6-e32904de84dd,Ceduna,SA,133.67 -32.13
4a873909-4fa6-4814-8ee4-965aef03f8b2,Yokine,WA,115.85 -31.91
f4435455-d276-40ae-b24f-a4a6fbbe9916,Alexandra Hills,QLD,153.22 -27.52
8875d96e-09c6-4eeb-a080-e185fbcfc278,Birkdale,QLD,153.22 -27.49
ceffdb95-20cb-44ac-a651-8d3f14da18a1,Cairns City,QLD,145.77 -16.93
2e7749e4-91da-4f3d-b182-b6a1e9dad3a0,Brisbane City,QLD,153.02 -27.47
5ff7b607-5c7e-48ea-b3f1-5af6effabde5,Mitcham,VIC,145.19 -37.82
19213a49-6d92-4728-a9b8-e42d8be8f0d7,Chelsea,VIC,145.12 -38.05
96597495-1fc0-496e-b131-e9667c9f72aa,Birkdale,QLD,153.22 -27.49
49e0801d-8708-42bc-b967-7a8a9ba8495a,Reedy Creek,QLD,153.4 -28.1
5d1d344f-30dc-468c-afc5-3fe3c241a550,Melbourne,VIC,144.96 -37.81
060440a9-38ef-400b-afe3-e84b6df24804,Queanbeyan,NSW,149.23 -35.35
e888ea98-4249-485d-a03d-531742ecbfad,Bella Vista,NSW,150.95 -33.74
e3599c35-de73-4ee4-8cf9-ebd6c671aaf5,Geelong,VIC,144.36 -38.15
439114e2-5884-4f53-98ba-137837e1de64,Liverpool Bc,NSW,150.93 -33.92
7af23a92-3b44-4157-be22-8d64d1f410c7,Sydney,NSW,151.21 -33.87
d6326066-ca2b-4669-bd55-d38a8e42a52b,Zetland,NSW,151.21 -33.91
57865c1f-5a8e-41d3-8086-f1b7650cd26c,Balcatta,WA,115.82 -31.86
5ff89e86-7943-46b9-a557-69da5ac35d9d,Lyons,ACT,149.08 -35.34
236f3828-3ed5-4d88-af13-9f6ec9571e38,Leabrook,SA,138.65 -34.93
404dcd84-8176-476a-bd48-afe561bc1ce8,Melbourne Airport,VIC,144.85 -37.67
0aecb3cb-378d-4e37-8d63-24e6f9a2b76a,Taringa,QLD,152.98 -27.49
11a3a04e-5bd3-4437-9c22-9902e7fbcf87,Dee Why,NSW,151.28 -33.75
7d696bdc-85a1-4d60-bedc-55babcf767cb,Wagga Wagga,NSW,147.37 -35.12
efa1497d-0e04-4af4-a0da-155d4986fc62,Manning,WA,115.87 -32.01
8bfd095a-2403-4c09-8ce5-31b670b46931,Nannup,WA,115.76 -33.98
86f838e5-2161-4e93-b259-43f5ff0db914,Nowra,NSW,150.61 -34.89
4159b40b-5139-404b-9b88-f858db684cba,Melbourne,VIC,144.97 -37.81
692862f7-68d5-4a19-a03f-13e4503e07e8,Parramatta,NSW,151 -33.82
92ca67e5-9685-4f4f-b6b3-31e5aa2d929b,Ballajura,WA,115.88 -31.85
ecaf1382-48ea-4028-970d-fdcaa367fc0f,North Rocks,NSW,151.02 -33.78
ade44fed-cf6d-4c45-8141-790dadb96d8b,Sydney,NSW,151.21 -33.87
713f9e48-f582-4670-a6b1-ac3bed1d4d77,Camp Hill,QLD,153.07 -27.49
ca76c244-2b13-4760-8832-3d02d0ef8bae,Surry Hills,NSW,151.21 -33.88
93a49bbd-78ee-4227-b5ed-13e6dc8dd1c4,Runaway Bay,QLD,153.39 -27.91
e957b3e1-e8d7-49a4-98a9-e5feba8b1a74,Bondi Junction,NSW,151.25 -33.89
a4d581b4-de41-47ae-9f1a-810a14dd318d,Taringa,QLD,152.97 -27.49
d62043e3-70e5-4118-aeb5-1817c846538a,Melbourne,VIC,144.96 -37.82
fa6b4381-10b8-4216-b091-82709cc037fc,Calliope,NSW,153.07 -29.62
e6514a3f-0474-4dc3-9362-2d194de84bb2,West Perth,WA,115.86 -31.94
d104c46f-5796-49c9-a5cd-4086bf4b04b8,Hurstville,NSW,151.1 -33.97
e7535b13-1b7c-4f68-a30a-bf70c0d8da06,Hawthorn,VIC,145.04 -37.82
dfa7120b-f959-4054-a8ee-81030a94eb0a,Sydney,NSW,151.21 -33.87
a114392c-e324-4316-887b-16846facad41,Sale,VIC,147.07 -38.11
f8e3fa04-5d47-4c6b-817e-168c069d8a01,Halls Head,WA,115.7 -32.55
0573359a-48af-4d38-a1a0-00d115cb2654,Taree,NSW,152.46 -31.91
38bc8b72-3917-4e2c-b6ff-605dc71e90f1,Hamilton Hill,WA,115.77 -32.08
6457e617-f317-4fc2-be31-b44f41be1148,Warriewood,NSW,151.29 -33.69
7d06d8a4-d6ce-4dd2-b4d7-dde94d1ff630,Burnie,TAS,145.91 -41.05
6c97fa19-15f7-4be4-a1ce-2ef7ddb79eb6,Marlo,VIC,148.53 -37.8
fb435e4d-6df1-422e-9324-73c442aaeeab,Maroochydore,QLD,153.07 -26.64
1755f299-52e5-4489-a5ce-d86c236a351c,St Leonards,NSW,151.19 -33.82
04492b94-5be6-42f0-a8fa-93bc4c0f0e56,Success,WA,115.86 -32.13
248b0daa-3681-4ce7-aa87-60941e754b15,Coolangatta,QLD,153.53 -28.17
5a2243d3-89d3-46c9-b18c-62ec3f7455f8,Kenwick,WA,115.98 -32.03
a7c6ec83-1423-4978-83b4-3e3c35528bba,Murrurundi,NSW,150.84 -31.76
dec98c7f-de17-4533-bd06-f6e5acd537b6,Broken Hill,NSW,141.45 -31.96
4d1c882d-8b38-4de0-8b1d-c486d2202d2e,Gloucester,NSW,151.96 -32.01
18f0643a-1e62-45dd-8d7e-588320cae569,Slacks Creek,QLD,153.13 -27.64
e288a819-9b84-424f-b17c-e4e4869472b4,Mount Gambier,SA,140.78 -37.83
0d595588-4086-4eea-8769-2050d4e0a7f0,Koondoola,WA,115.86 -31.84
7a47b653-e78d-49a1-bde2-7612784ff994,Maclean,NSW,153.2 -29.46
4af9af34-b5de-4063-bd48-664840bbaea2,Holtze,NT,130.97 -12.45
6c3b88a4-3876-4699-ad9d-58424bc073dc,Brookvale,NSW,151.27 -33.76
32b40a6c-0864-4261-b2f0-dc02f5347df0,Esperance,WA,121.89 -33.86
d00f8335-63b0-44a2-8584-158ee558ec6f,Bundeena,NSW,151.15 -34.09
bfbb283f-f5a2-4b5b-b1e3-9e5edc057ae3,Chatswood,NSW,151.18 -33.8
c3a9c01d-1171-4234-9fa8-1b3529504a56,Red Hill,QLD,153.01 -27.45
3d184a6d-e776-457e-a21a-597d20e80794,The Vines,WA,116.01 -31.76
3fe374fe-179e-47a3-9a92-997c55313d30,Ryde,NSW,151.11 -33.81
44b6f886-0c28-4c97-a758-8b1770124f50,Clarinda,VIC,145.1 -37.94
1c79244e-7971-4812-9454-9f59f86e8abe,Perth,WA,115.93 -31.96
809b43f0-8e5e-4230-b10f-23b8bfa1c861,Hornsby Heights,NSW,151.1 -33.67
389991f4-f4f4-4d49-bcc0-b4222b5535b6,Bairnsdale,VIC,147.61 -37.83
d22c0bb7-5406-403f-a9bc-3e4d01f51df8,Auburn,NSW,151.03 -33.85
6757edfb-48a8-4f1a-8550-068f94604061,Clermont,QLD,147.64 -22.82
f31f7f0d-dc00-405b-8aed-060dcf40c409,Dulwich Hill,NSW,151.14 -33.9
fc049c40-473f-4a92-8685-4d1c2999595b,Springvale,VIC,145.14 -37.95
52b227bb-c320-4201-8d08-e293e6d2e801,Ballina,NSW,153.56 -28.87
a05ead10-828d-44b3-bdfa-083e6fdb323c,Diggers Rest,VIC,144.72 -37.63
45355f04-c1e4-41ca-93fd-a0e715b6e7f2,Helensvale,QLD,153.34 -27.93
08f74284-341e-463d-b282-7d8263e1d3b9,Upper Mount Gravatt,QLD,153.08 -27.56
28c2b16f-c23c-4755-98e9-f3b4dae76ed7,Advancetown,QLD,153.29 -28.03
05ab196b-f42c-4738-9d5a-bfd8b17055e2,Mermaid Waters,QLD,153.43 -28.04
8ffac03b-542c-474f-9644-50a12ffc58bc,Taigum,QLD,153.04 -27.34
95acff5e-45de-453d-9fa3-fd055412b58c,Mirrabooka,WA,115.86 -31.87
6642cf46-39c7-4ba7-b569-48b009167efb,City Beach,WA,115.77 -31.93
0b90bfd8-f29a-4398-b479-b9b438189819,Narre Warren,VIC,145.31 -38.02
87bca611-8db5-4837-9c6a-ae892790c0fb,Maffra,VIC,146.99 -37.96
d09460d5-db76-47fb-b5dc-a41886a5dbee,North Harbour,NSW,151.29 -33.8
796ca025-841b-4678-a2e8-b211b80cb6f8,Queanbeyan,NSW,149.25 -35.35
fb3fbd7f-e489-4c76-b5eb-ddb641ce9737,Werribee,VIC,144.66 -37.9
e8232990-ff4b-4844-a311-b6cd4e435de8,Glenthorne,NSW,152.47 -31.94
be259eeb-3c6f-43de-8b12-64d12e72d7ce,Valla,NSW,152.97 -30.63
3b4cef6e-7b92-41cb-92cb-2602d25486b6,Hawthorn,VIC,145.03 -37.82
7293cc8f-efea-4b62-ad9d-dc069ab37255,Heatherbrae,NSW,151.73 -32.79
12f057bf-5ea0-4321-b25c-09262c25676e,Blakeview,SA,138.71 -34.68
d49851c6-4f52-4118-aa58-52a8bf1465fe,Sydney,NSW,151.21 -33.86
a37ae97b-7e52-49c3-b183-9effc60c6203,Chatswood,NSW,151.18 -33.8
96ff13d8-b5ce-4a71-9eb4-86a75a56a46d,Liverpool,NSW,150.92 -33.92
09f289b2-6d59-4325-b710-689496f66c77,Williamstown North,VIC,144.86 -37.85
c1468f3e-98a2-4758-bb44-c537d180b3ce,Frenchs Forest,NSW,151.22 -33.75
7c378eee-b2d4-4dea-967e-b06b3fdbbe04,Oaklands Park,SA,138.54 -35.01
132bb88f-e830-4f91-aec0-fcb44bbf95c9,Joondalup,WA,115.77 -31.74
7fd1b176-d418-4ba9-959f-320e20a3ae05,Highett,VIC,145.04 -37.95
ff79add3-f5e5-441b-9c41-5b4857906995,Richmond,VIC,145 -37.82
ffb0e319-decb-424f-8bb9-33bfc9170e01,Emerald,QLD,148.15 -23.52
86f6f266-ca2e-4a5e-b563-2a40bda8d2e0,Melbourne,VIC,144.96 -37.82
023f7601-2795-4081-9ffe-3199ee4b49c2,Runaway Bay,QLD,153.4 -27.91
1dbddb26-17b7-4268-8531-91e3eb7c5685,New Farm,QLD,153.04 -27.46
60a6942b-58ed-4908-a17c-7a5447146cbb,Yangebup,WA,115.83 -32.12
a49c26e2-89b2-423a-9efe-f9d74545fa5e,Booragoon,WA,115.84 -32.03
ca81094e-ca7c-4d45-b6a6-bcd8fc0d5ac8,Frenchs Forest,NSW,151.24 -33.75
a8960f5e-08b3-4ce8-bf6a-535ceaecc77a,Dandenong South,VIC,145.2 -38.01
560f44b3-d0db-47f7-b596-5721ff607087,Blacktown,NSW,150.91 -33.77
54f1e39c-55ce-4e75-96e4-b03580738c32,Malvern,VIC,145.03 -37.86
92a44610-b83a-46e9-99b0-46e00afb295b,Walgett,NSW,148.12 -30.02
578abd32-896d-4677-9738-69306f8d3caa,Canterbury,VIC,145.08 -37.82
8be82f60-2f66-45de-85de-760ea2b9084d,Carrum Downs,VIC,145.19 -38.12
c0c401ad-0a56-4b6a-bc84-944b065c9045,Midland,WA,116.01 -31.9
5eaf5637-e53b-42d1-b3d2-ee473a60bab3,Carlingford,NSW,151.05 -33.78
803270e1-3d12-407e-9c00-70b7b6779495,Chatswood,NSW,151.18 -33.8
27b825d9-1f8b-4488-ad57-d344607b1c9b,Truganina,VIC,144.72 -37.81
040172a4-15b7-406c-80e6-cd502f0852c4,East Perth,WA,115.88 -31.96
5ad21473-0dd2-400d-a915-1971c1c828d6,Noosa Heads,QLD,153.09 -26.4
75b47942-0fb3-40c5-aab3-a15f60f53e61,Keswick,SA,138.57 -34.95
5e7bb850-a7b6-4914-9b43-dea6bb3c7b00,Potts Point,NSW,151.22 -33.87
cc58adc3-19aa-4400-b3d1-58945c7b7a7a,Narre Warren,VIC,145.3 -38.02
e66ffcab-8b3d-4bfe-9786-6f6e062f3812,Drouin,VIC,145.84 -38.13
f7c2a095-4198-46b8-ad74-5eeba70e6766,Sydney,NSW,151.21 -33.87
3292fa36-15bf-4cd0-90bd-306aba55303f,Redfern,NSW,151.2 -33.89
d2849fda-17f4-4201-8b71-0387f97c9380,Duaringa,QLD,149.67 -23.72
a1265af0-d718-4285-99ce-6eb528f8527c,Harefield,NSW,147.49 -35.05
f1e6d4a0-87a2-4d0c-a39f-7fcbe685c491,Edwardstown,SA,138.57 -34.98
0779712a-6f25-4715-aaa5-84b8f69e6de0,Perth,WA,115.86 -31.95
1f3d6cb7-6bc7-46e6-b2ef-44a95cb30fe8,Queanbeyan,NSW,149.23 -35.35
89352a56-ae9c-437b-a90a-5906dbca6c99,Mount Druitt,NSW,150.82 -33.77
a026c1bc-863b-4e91-bc8f-c20d26a3f4a4,Bondi Junction,NSW,151.25 -33.89
3733e177-91d1-4ad8-85a5-c82cb013c30a,Darwin City,NT,130.84 -12.46
2a979fe3-2afe-4ef3-9ec5-7bec899dd3d4,Eastwood,VIC,147.63 -37.81
e073b046-7632-4b69-a46b-681be6baa67c,Brookvale,NSW,151.26 -33.77
36038911-5791-4b2a-aadc-438e4ad075ea,Parkes,ACT,149.13 -35.3
1b13b1a8-9e98-4f6c-9928-c606ec3ce13d,Parramatta,NSW,151.01 -33.81
3279b53b-e267-4afd-92a6-eec26e5c423d,Moree,NSW,149.84 -29.46
30eaeda0-a350-4df7-b327-0fae3381afd6,Kippa Ring,QLD,153.09 -27.23
7dc2fa2c-0738-40fc-8f45-46b6cc140b2f,Noarlunga Centre,SA,138.5 -35.14
bec58f68-5893-4cc9-a9fa-729feaccc665,Collingwood,VIC,144.98 -37.81
53af1b0f-e692-4178-bdc6-51fc842ecc58,Prospect,SA,138.59 -34.89
dc0edf81-732c-425d-b76d-e815d16670c6,Australind,WA,115.74 -33.28
9a7f1a91-761c-455b-8ca4-e2f46e8eb590,Taylors Lakes,VIC,144.78 -37.7
afb9be07-e9a1-4b39-a117-ca5c976455ff,Brisbane Airport,QLD,153.12 -27.39
45551396-cfd2-4998-bcdc-f9ec12206e8d,Mooloolah Valley,QLD,152.96 -26.76
09ddf497-5927-4d75-ac6b-db4d30cb4c4c,Glynde,SA,138.65 -34.89
e71b8df0-1ecb-486c-b3e3-a04a2c2deb43,Keperra,QLD,152.95 -27.42
c1933bcd-b776-4b7c-8b7c-e3ca0511d413,Penrith,NSW,150.68 -33.77
4274278d-fe8f-4bcc-ba89-6029e503fe2f,Wahroonga,NSW,151.12 -33.72
566e20e5-188d-4e5b-b858-4e487730d3da,South Bunbury,WA,115.64 -33.34
12bd9960-37f8-4485-ba9a-a312c4c9f4de,Hurstville,NSW,151.11 -33.97
f1408890-303c-49ea-b5c8-5a6d47f98044,Heidelberg,VIC,145.07 -37.76
d7160c68-7371-411c-aa52-9c0f39f5fff1,Salisbury Downs,SA,138.63 -34.77
c38d0948-0f40-4c37-994e-9f7fee3a844d,Thornleigh,NSW,151.08 -33.73
15388986-8d72-4006-aacb-2eacc4150ab3,New Lambton Heights,NSW,151.69 -32.92
4bf11f3a-c3e4-4f41-b5a5-72f3337034fc,Newman,WA,118.97 -22.92
77aa0b0c-c684-4ae9-b387-8017dd022215,Kingscliff,NSW,153.58 -28.26
954d32f0-8a3e-4977-94b9-ea7fd1816e9f,Castle Hill,NSW,151.01 -33.73
145ebb98-1574-4fea-8869-e4b7e0ce02f8,Fairfield West,NSW,150.92 -33.87
f9023826-e226-4a52-a886-bedc6a0f03eb,Sydney,NSW,151.21 -33.87
178a5845-b81a-421a-893c-6705ba50aeaa,Carey Park,WA,115.65 -33.36
9b51932f-67a6-4b29-90f9-4b0740e640a3,Ferntree Gully,VIC,145.27 -37.88
b5585b6d-384e-43cb-823f-6de486160a0a,Park Ridge,QLD,153.04 -27.7
92b064b0-5bc8-48f9-9294-7145b058d4e6,Pimpama,QLD,153.32 -27.82
d3e3b875-f7bb-4cf7-8c37-da652056cb3e,Blacktown,NSW,150.91 -33.77
4f91a7dc-62cb-4abb-9d0e-3838684e33fc,Kingswood,NSW,150.73 -33.77
9af334fc-dbb6-4a51-845e-3f41c7bc8331,Cheltenham,VIC,145.05 -37.96
ccdf7ece-401f-46e0-8600-3c00b3e6b9a6,Wantirna,VIC,145.23 -37.85
a74a9219-5b40-4cd0-aec0-5a47816fcc96,Seaford,VIC,145.16 -38.11
c9342e41-f513-47c1-9d7c-a54ca1963ef0,Kippa-Ring,QLD,153.09 -27.23
fd56fb7c-7050-46f7-8da6-ced3f2a8f219,Balwyn North,VIC,145.06 -37.79
814b74ef-67a5-472d-82f0-6c1dace99cf3,Cobar,NSW,145.84 -31.5
7644aebc-beec-40bd-aa31-28395d47d552,Port Macquarie,NSW,152.89 -31.45
f218ca8d-dc6f-43d3-b3fe-94971bb76fc4,Mcalinden,WA,116.32 -33.62
8bea91a6-d6b5-48ae-9550-7e04f054afad,Kedron,QLD,153.03 -27.41
35886395-d67b-48ab-9f4c-668eabb62e8c,Penrith,NSW,150.68 -33.76
930eaba2-d053-421e-9a13-e6c349d4f679,Darlington,NSW,151.19 -33.89
4f379cad-d380-4426-b39d-32132f77fe27,Sydney,NSW,151.21 -33.87
430c23a4-b449-4225-8c79-d7f274810e6e,Arundel,QLD,153.38 -27.93
b34457a8-f092-422d-b39d-44828e15d69c,Newman,WA,119.79 -22.98
4c322c8a-4f66-42c9-8d01-57a41d96756c,Allambie Heights,NSW,151.24 -33.76
3864ffa9-f43a-40cc-84b6-bb4cf8abb286,Bracknell,TAS,146.94 -41.65
46b730a2-810c-4bf8-849b-ef1dc10d4ec5,Gungahlin,ACT,149.13 -35.18
ab79479c-da5d-4a41-ae59-2c6355c917d2,Toronto,NSW,151.59 -33.01
b53bc667-bb5c-4901-9955-3c4401cc6c7c,Bairnsdale,VIC,147.6 -37.84
a39e17e7-8ca2-4a62-8ad7-6e7c841fc579,Lara,VIC,144.41 -38.02
bf381ec0-df2c-4703-98d5-4436b2133ff6,Elsternwick,VIC,145 -37.88
ffaffe7f-3d95-4429-a3dd-96a8d6088863,Prahran,VIC,145 -37.85
44576f00-435b-40e4-8b09-f28c74bbd6fb,Innaloo,WA,115.8 -31.9
5d944e72-d87a-44e8-9f19-0331d7d8fad8,Mandurah,WA,115.72 -32.53
42b9bd12-297b-4cae-a557-821c5c0c22b2,Crawley,WA,115.82 -31.98
067e0c0b-7256-4c1b-a298-aa324f1f97b7,Yeppoon,QLD,150.74 -23.13
469cd883-7db8-4e55-903a-12c6f509f400,Scoresby,VIC,145.23 -37.9
0e983d91-5ce0-4c47-9463-8e9f9642b7b6,Woolgoolga,NSW,153.18 -30.11
1e69bf15-b6f1-461f-b6a2-139014b24462,Yarrawonga,NT,130.98 -12.47
f126f15e-30c2-456f-8b10-a28f9762e41d,Brisbane City,QLD,153.02 -27.47
c4c29ae3-f5a9-425d-a0a5-89a6bd2e1602,Success,WA,115.86 -32.13
ba23d4fd-81e8-4850-8e24-412e2e985541,Fyshwick,ACT,149.18 -35.32
735cb78a-1f49-4e16-8eba-ed2ee2b58b0c,East Melbourne,VIC,144.98 -37.81
b88cd541-59bf-4bb6-be5a-8a7e000dd472,Stafford Heights,QLD,153.01 -27.4
cfce0f5c-07c5-40fd-ac84-d8b1d701e12b,Indooroopilly,QLD,152.97 -27.5
cec1a590-3bfa-476d-a9bb-3bb1b3b9b334,Broken Hill,NSW,141.46 -31.95
c6ef8420-7cca-4837-b2c7-79c4a60c3835,Ryde,NSW,151.11 -33.81
592ca063-02f5-437c-95e9-12818d48d3f7,Byron Bay,NSW,153.61 -28.64
88d6b153-fb28-4ef9-b5ed-2a5cb822c177,Noosaville,QLD,153.07 -26.4
a8723533-422b-4b61-9c94-2332339a0b59,Elizabeth,SA,138.67 -34.72
70a06eee-8c34-4bb2-a664-c962c5277930,Palm Beach,QLD,153.47 -28.12
3a12af3d-a155-4e6f-aaf0-24d4ad71a57d,East Lismore,NSW,153.3 -28.82
cc7d0bfd-af8f-4acf-8f86-e135efff15c0,Nedlands,WA,115.82 -31.97
f0f84efb-7f8f-4690-a526-800ecfaf2425,Ripley,QLD,152.78 -27.67
5339751c-b477-4416-a7f3-5dff4b79ee72,Deer Park,VIC,144.76 -37.75
36e40441-b1f1-4c05-ac66-25fcde8d5918,Maribyrnong,VIC,144.89 -37.77
f8796207-ee07-40bc-9e06-3f4031bd4145,Doncaster,VIC,145.13 -37.79
f6d24b03-5ca8-4cb3-83e2-73db22103a8a,Rowville,VIC,145.25 -37.91
9e569918-b62e-4730-a005-63940408281d,Mermaid Beach,QLD,153.44 -28.06
7994e667-5779-41e7-a469-20299af52afe,Point Cook,VIC,144.75 -37.9
67afad6e-2016-4422-a7a9-07911af7cc78,Duncraig,WA,115.79 -31.85
5f48db08-54c9-4e98-b110-e080d230e629,Wantirna South,VIC,145.22 -37.88
52caf85e-43d7-4bbe-a9b4-c4296ddfc28a,Mount Gambier,SA,140.77 -37.83
2d167481-2549-49f7-9c7b-ab304183cde7,Melbourne,VIC,144.96 -37.82
20f0ff72-de7b-4466-84f5-71a07a1cbf1e,Sydney,NSW,151.21 -33.87
a3b4ecda-8a9f-44fd-8ca5-e3a111ead890,Ballina,NSW,153.56 -28.85
0981935d-e304-4561-a782-c1b92474fee7,Southport,QLD,153.4 -27.97
08a01651-1bce-4462-ae8f-28d4b8660ca1,Palm Beach,QLD,153.47 -28.12
ff61dd5e-938a-4acb-a1fd-03d1d2fbba4e,Sydney,NSW,151.21 -33.87
e38bfe8c-f1e6-4f72-9c59-beb19860a8b3,Leonora,WA,121.33 -28.88
b04f283c-5807-4329-ad1d-a113d5f25bc1,Doncaster East,VIC,145.16 -37.79
62a327c6-f9ec-41c7-bbdd-06c756f1c8b9,Main Beach,QLD,153.43 -27.98
a18ccfc9-fc63-45a7-b359-715d1732b712,Casino,NSW,153.04 -28.87
b3fe6666-bfd0-4156-ac85-d275fd646c05,Adelaide Airport,SA,138.52 -34.94
a0e99864-5db3-4b56-9ce2-80c427467f98,Drouin,VIC,145.86 -38.14
94748d82-dcbf-48a1-b2b9-a27d41e4075b,Geraldton,WA,114.61 -28.77
1a2e2110-bbbd-4ab9-b1b7-0a13e0c06064,Woodridge,QLD,153.11 -27.62
ea247b5c-61ee-4106-988f-84c3036ce5e0,South Nowra,NSW,150.6 -34.92
7233bf62-03fc-4889-861e-83c4bb3aff13,Casino,NSW,153.04 -28.86
33e2ced9-f864-4b39-9731-5de5f64bce83,North Sydney,NSW,151.21 -33.84
08fa85a5-f949-47b2-9fd6-8fe2a7119e36,Hay,NSW,144.84 -34.5
d1ec3755-236f-4953-9d15-9907643da39d,Bairnsdale,VIC,147.63 -37.83
23d2ea4f-3755-4a82-a682-6fec8133be9b,Lara,VIC,144.41 -38.02
fcf4fe27-9b25-47cd-9d79-5107b1d6e526,Shoalhaven Heads,NSW,150.74 -34.85
c0c9ed3a-fd36-4944-a3aa-9b3522ff4367,Croydon,VIC,145.27 -37.78
d61d7ca9-e029-4516-90a9-f3c5a37348f0,Lilydale,VIC,145.36 -37.76
3148f5c1-0e76-466e-9c35-bef02039f53c,Doncaster East,VIC,145.16 -37.79
07de2417-faaa-43c8-8003-80b190764eb4,Park Ridge,QLD,153.04 -27.7
41b90cfc-01e1-4771-8d3a-6914f8b165a9,Broken Hill,NSW,141.46 -31.98
29110340-14ea-43b8-b60e-59c756b03fc3,Bondi Beach,NSW,151.27 -33.89
aae46e80-4849-4373-abed-68c23ec8e54f,Castlemaine,VIC,144.22 -37.06
cdbb3cb3-c8fd-43dd-8bbf-e66b9dfe9ecc,Mount Sheridan,QLD,145.74 -16.99
d57b8149-8eca-48e6-811d-e7317249725f,Ningaloo,WA,113.83 -22.76
f7563074-d4a6-4652-bc3c-10159d5033cb,Lyons,ACT,149.08 -35.34
d1fd252d-da95-466a-b81e-522494ec930d,Dairymans Plains,NSW,149.05 -36.25
bf2091e2-83f9-4ead-88c2-31cbd0e770b2,Gatton,QLD,152.28 -27.56
a83f2b24-784d-4b24-bcd7-bc5f03b1f0e2,Kinross,WA,115.74 -31.72
6823b519-3882-4889-97f2-ab54da53f0a7,Bass Hill,NSW,151 -33.9
ee20c998-1621-488e-96ad-f8c1d8cb9799,Marrickville,NSW,151.15 -33.92
f41d81a6-48d8-4005-abdb-8364e540d4c9,Carrum Downs,VIC,145.19 -38.12
80f556e8-cff2-4dad-bbb6-9f3f9672bb55,Surry Hills,NSW,151.21 -33.89
0e6cc3d2-7109-4fb2-8440-fa69523e539b,Burwood,VIC,145.11 -37.85
c71c012b-861c-49f6-9fde-3c6c56a054f9,Preston,VIC,145.03 -37.74
6ad817d9-62c1-4ae0-b58e-250def5ff24f,Kenmore,QLD,152.95 -27.51
0294e5b5-4b58-4bb2-9e37-a343fe0730ca,Corio,VIC,144.38 -38.06
8903276f-a31e-4df4-9f40-9c8e62d69a87,Armadale,WA,116.01 -32.15
e475c328-f4bb-4542-b036-e7ee08661afc,Elliott,TAS,145.79 -41.08
39057114-0e63-476e-9877-dea209de407d,Trundle,NSW,147.71 -32.92
9181b2ac-7d26-41cf-bc36-4cf6c9be9a74,Joondalup,WA,115.77 -31.74
f138be59-da55-4761-b323-77ad782c8992,Werribee,VIC,144.67 -37.91
0417bb47-cff9-41f8-b34e-94f40fc9a260,Ryde,NSW,151.11 -33.81
5ee09cfd-c05e-4489-8a4e-911c16c68f0c,Cannington,WA,115.94 -32.02
028bc621-f7ce-4c0f-88e1-116a536b34f5,Lidcombe,NSW,151.05 -33.86
e7cebec6-f27d-443c-81eb-0ce04ffd9659,Greenbank,QLD,152.98 -27.74
b288ac70-e73e-4cf7-a7a8-6eb003a221c0,Zuccoli,NT,131.01 -12.51
45e5d618-4430-47a8-b50f-24759c469e60,Potts Point,NSW,151.22 -33.87
c3eb7d47-28a1-42c1-9a27-d1f01e9c696f,Ascot Vale,VIC,144.91 -37.78
c4fa85da-754a-405a-9f48-42cc063f6677,Glenmore Park,NSW,150.67 -33.79
877d2a2b-a280-48d2-a5cd-8f834c611fe2,Surry Hills,NSW,151.21 -33.89
79eed392-31bb-4f6b-b876-b25f95241251,Caringbah,NSW,151.12 -34.04
a6d5b5b4-593b-409e-87f2-5754b053cd62,Mosman,NSW,151.24 -33.83
3d42f4da-87cc-41d9-a2d0-f0fb9fc97f67,North Rocks,NSW,151.03 -33.77
63f0a68d-e19e-4637-b425-fcefa2d27229,Mulgrave,VIC,145.16 -37.91
bd203b6a-c5d6-405b-8ecf-525851911ccc,Cloverdale,WA,115.94 -31.96
df4c4458-6b98-4e47-b245-e5566889929f,Upper Coomera,QLD,153.3 -27.85
7fbd6363-a171-4ce6-ad92-c59fd7991396,Lidcombe,NSW,151.06 -33.86
fd1c9a34-9224-4338-9716-e8f10005b83a,Alderley,QLD,153 -27.43
d47efc0a-2443-47d0-ad6b-4379779d2e3e,Albany,WA,117.89 -35.03
b8d3539f-ebde-46be-9577-7e18bd433af0,Caringbah,NSW,151.12 -34.04
0432fdb9-b5ab-4603-af0e-0965f41ed3a9,Auburn,NSW,151.03 -33.85
3f1fe000-0009-4526-905b-8b96a64f8bd9,Kilkenny,SA,138.55 -34.88
eb626c02-dcce-4c1b-9227-4866494b8c37,Lesmurdie,WA,116.05 -32.01
26543f15-1756-4fe0-9feb-33a15bee4e60,Minchinbury,NSW,150.83 -33.78
9e5d4631-0079-4e80-8d7d-b28ba8a28ba7,Weston Creek,ACT,149.07 -35.3
c72f5ec0-d8f8-4db0-9425-87e98de8d82f,Bulla,VIC,144.81 -37.64
3ddd1aeb-7bc6-4db0-8f38-cdc6a09f1d2d,Southport,QLD,153.41 -27.98
991d0c98-f666-4767-a732-71ae71499c2a,Kiama,NSW,150.85 -34.67
2fc63504-5462-4673-8cf1-2614feb94cc4,Doncaster,VIC,145.13 -37.78
af4a347d-be60-4f6e-86c2-5ea13ac4e064,South Yarra,VIC,144.98 -37.83
79d69c85-2e85-45fc-a4ae-537ec4b232bc,Pantapin,WA,117.67 -32.03
